Date,Dealer Name,Commercial Center,District,Item Name,Category,Quantity,Item Cost,Total Cost,Tax Percentage,Total GST,Grand Total
44819.0,Balaji Wire Products,Vijayawada,Krishna,Powrah Agrilite,Agri,40.0,181.0,7240.0,0,0.0,7240.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Powrah B 8,Agri,20.0,299.0,5980.0,0,0.0,5980.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Lanka Hoe,Agri,20.0,265.0,5300.0,0,0.0,5300.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Powrah - A G 6,Agri,20.0,292.0,5840.0,0,0.0,5840.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Potato Hoe,null,20.0,188.0,3760.0,0,0.0,3760.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Hedge Shear,Garden Tools,10.0,503.0,5030.0,0,0.0,5030.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Rollcut Secatuer,Garden Tools,10.0,315.0,3150.0,0,0.0,3150.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Prunning Secauter,Garden Tools,10.0,320.0,3200.0,0,0.0,3200.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Khurpa 6,Agri,20.0,154.0,3080.0,0,0.0,3080.0
44819.0,Balaji Wire Products,Vijayawada,Krishna,Khurpa 7,Agri,20.0,182.0,3640.0,0,0.0,3640.0
44820.0,Krishna Hardwares,Tirupathi,chittore,Prunning Secauter,Garden Tools,10.0,320.0,3200.0,0,0.0,3200.0
44820.0,Krishna Hardwares,Tirupathi,chittore,Bill Hook,Garden Tools,10.0,249.0,2490.0,0,0.0,2490.0
44820.0,Krishna Hardwares,Tirupathi,chittore,Hedge Shear (Plastic Handle),Garden Tools,5.0,525.0,2625.0,0,0.0,2625.0
44820.0,Krishna Hardwares,Tirupathi,chittore,T Socket Spanner 12mm,GPHT,10.0,126.47,1264.7,18,227.646,1492.346
44820.0,Krishna Hardwares,Tirupathi,chittore,Adjustable Wrenches 8",GPHT,6.0,194.43,1166.58,18,209.9844,1376.5644
44820.0,Krishna Hardwares,Tirupathi,chittore,Adjustable Wrenches 10",GPHT,6.0,267.42,1604.52,18,288.8136,1893.3336
44820.0,Krishna Hardwares,Tirupathi,chittore,Combination Plier 8" New Model,GPHT,6.0,179.33,1075.98,18,193.6764,1269.6564
44820.0,Krishna Hardwares,Tirupathi,chittore,Combination Pliers 8",GPHT,6.0,217.08,1302.48,18,234.44640000000004,1536.9264
44820.0,Akhilandeswari Steels,Kanigiri,Prakasam,Shovels S Q 4 Light Wt.,null,6.0,434.0,2604.0,0,0.0,2604.0
44820.0,Akhilandeswari Steels,Kanigiri,Prakasam,Shovels SQ4,Agri,6.0,496.0,2976.0,0,0.0,2976.0
44820.0,Andhra Hardwares,Cuddapah,Cuddapah,Powrah S N M 1.45,Agri,140.0,440.0,61600.0,0,0.0,61600.0
44820.0,Akhilandeswari Steels,Kanigiri,Prakasam,Welding Electrodes 2.90 x 350,Welding Electrodes,36.0,233.05,8389.800000000001,18,1510.164,9899.964000000002
44820.0,Siva Kalyan Agencies,Cuddapah,Cuddapah,Prunning Secauter,Garden Tools,50.0,320.0,16000.0,0,0.0,16000.0
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 8 x 9,GPHT,10.0,16.36,163.6,18,29.448,193.048
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 10 x 11,GPHT,50.0,20.13,1006.5,18,181.17,1187.67
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 12 x 13,GPHT,50.0,21.39,1069.5,18,192.51,1262.01
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 14 x 15,GPHT,50.0,23.28,1164.0,18,209.52,1373.52
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 18 x 19,GPHT,20.0,37.12,742.4,18,133.632,876.0319999999999
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 20 x 22,GPHT,20.0,52.85,1057.0,18,190.26,1247.26
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 16 x 17,GPHT,20.0,30.83,616.5999999999999,18,110.98799999999999,727.5879999999999
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F D O E Spanners 21 x 23,GPHT,10.0,63.55,635.5,18,114.38999999999999,749.89
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F Ring Spanners 12 x 13,GPHT,50.0,45.93,2296.5,18,413.37,2709.87
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F Ring Spanners 14 x 15,GPHT,50.0,52.22,2611.0,18,469.97999999999996,3080.98
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F Ring Spanners 18 x 19,GPHT,50.0,78.65,3932.5000000000005,18,707.85,4640.35
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F Ring Spanners 20 x 22,GPHT,10.0,91.24,912.4,18,164.23199999999997,1076.632
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F Ring Spanners 16 x 17,GPHT,20.0,66.07,1321.3999999999999,18,237.85199999999998,1559.252
44820.0,Mahendra Cycle Mart,Gudur,Nellore,M F Ring Spanners 21 x 23,GPHT,10.0,110.11,1101.1,18,198.198,1299.298
44820.0,Mahendra Cycle Mart,Gudur,Nellore,Cross Wheel Spanners 14 x 14,null,5.0,218.97,1094.85,18,197.073,1291.923
44820.0,Akhilandeswari Steels,Kanigiri,Prakasam,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,233.05,5593.200000000001,18,1006.776,6599.976000000001
44820.0,Akhilandeswari Steels,Kanigiri,Prakasam,Welding Electrodes 3.75 x 450mm,Welding Electrodes,12.0,320.62,3847.44,18,692.5391999999999,4539.9792
44820.0,Sri Lakshmi Narayana Iron Hardware Stores,Addanki,null,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,233.05,5593.200000000001,18,1006.776,6599.976000000001
44820.0,Sri Venkateswara  Iron & H.W ,Merchants,null,Sickles 105 P V C,Agri,40.0,129.0,5160.0,0,0.0,5160.0
44820.0,Sri Venkateswara  Iron & H.W ,Merchants,null,Khurpa 6,Agri,60.0,154.0,9240.0,0,0.0,9240.0
44820.0,Sri Venkateswara  Iron & H.W ,Merchants,null,Khurpa 5,Agri,40.0,134.0,5360.0,0,0.0,5360.0
44821.0,Balaji Wire Products,Vijayawada,Krishna,Powrah T P 11,Agri,10.0,223.0,2230.0,0,0.0,2230.0
44821.0,Sri Venkata Sai Durga Enterprises,Vijayawada,Krishna,Shovels S Q 4 Light Wt.,null,240.0,434.0,104160.0,0,0.0,104160.0
44821.0,Sri Venkata Sai Durga Enterprises,Vijayawada,Krishna,Shovels SQ4,Agri,18.0,496.0,8928.0,0,0.0,8928.0
44821.0,Sri Venkateswara Enterprises,Gudivada,Krishna,Welding Electrodes 2.90 x 350,Welding Electrodes,48.0,242.37,11633.76,18,2094.0768,13727.836800000001
44821.0,Sri Venkateswara Enterprises,Gudivada,Krishna,Shovels S Q 4 Light Weight ( Steel Handle),Agri,12.0,492.0,5904.0,0,0.0,5904.0
44821.0,Sri Venkateswara Enterprises,Gudivada,Krishna,Sickles 102 P V C,Agri,100.0,129.0,12900.0,0,0.0,12900.0
44821.0,Satya Durga Aqua,Kolamuru,null,Adjustable Wrenches 8",GPHT,6.0,194.43,1166.58,18,209.9844,1376.5644
44821.0,Satya Durga Aqua,Kolamuru,null,Adjustable Wrenches 10",GPHT,6.0,267.42,1604.52,18,288.8136,1893.3336
44821.0,Satya Durga Aqua,Kolamuru,null,Welding Electrodes 2.90 x 350,Welding Electrodes,12.0,242.37,2908.44,18,523.5192,3431.9592000000002
44821.0,Satya Durga Aqua,Kolamuru,null,Sickles 102 P V C,Agri,20.0,129.0,2580.0,0,0.0,2580.0
44821.0,Satya Durga Aqua,Kolamuru,null,Sickles 102,Agri,20.0,129.0,2580.0,0,0.0,2580.0
44821.0,Tirumala Traders,Akiveedu,West Godavari,Welding Electrodes 2.90 x 350,Welding Electrodes,120.0,233.05,27966.0,18,5033.88,32999.88
44821.0,P Vamsidhar,Markapur,Prakasam,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,233.05,5593.200000000001,18,1006.776,6599.976000000001
44821.0,Sai Geethanjali Enterprises,Gudivada,Krishna,Welding Electrodes 2.90 x 350,Welding Electrodes,60.0,240.11,14406.6,18,2593.188,16999.788
44823.0,Mutyam Steels Pvt.,Ltd.,null,Welding Electrodes 2.90 x 350,Welding Electrodes,720.0,233.05,167796.0,18,30203.28,197999.28
44823.0,B V Satyanarayana Paints & Hardwares,Pamur,Prakasam,D F S Hammers No.3,Agri,36.0,264.0,9504.0,18,1710.7199999999998,11214.72
44823.0,B V Satyanarayana Paints & Hardwares,Pamur,Prakasam,D F S Hammers No.8,Agri,12.0,668.0,8016.0,18,1442.8799999999999,9458.88
44823.0,B V Satyanarayana Paints & Hardwares,Pamur,Prakasam,D F S Hammers No.10,Agri,12.0,866.0,10392.0,18,1870.56,12262.56
44823.0,B V Satyanarayana Paints & Hardwares,Pamur,Prakasam,D F S Hammers No.12,Agri,16.0,1039.0,16624.0,18,2992.3199999999997,19616.32
44823.0,Sri Ganesh Traders,Nellore,Nellore,Cultivator Shovels 8 C S 4 L,Agri Consumables,54.0,142.0,7668.0,18,1380.24,9048.24
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,D O E Spanners 10 x 11,GPHT,30.0,23.28,698.4000000000001,18,125.71200000000002,824.1120000000001
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,D O E Spanners 20 x 22,GPHT,10.0,62.92,629.2,18,113.256,742.456
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,Ring Spanners 8 x 9,GPHT,10.0,40.9,409.0,18,73.61999999999999,482.62
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,Ring Spanners 12 x 13,GPHT,50.0,54.74,2737.0,18,492.65999999999997,3229.66
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,D O E Set of 12,GPHT,5.0,710.38,3551.9,18,639.342,4191.242
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,Ring Set of 12,GPHT,5.0,1352.19,6760.950000000001,18,1216.971,7977.921
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,Socket Kit 24 Pcs,GPHT,5.0,3145.45,15727.25,18,2830.9049999999997,18558.155
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,Stillson Pipe Wrenches 14",GPHT,6.0,298.88,1793.28,18,322.7904,2116.0704
44823.0,Vetcha Vearraju & Sons,Rajahmundry,East Godavari,Stillson Pipe Wrenches 18",GPHT,5.0,502.74,2513.7,18,452.466,2966.1659999999997
44824.0,Vijaya Bhaskara Iron & Hardware Co.,Vijayawada,Krishna,Shovels SQ4 Steel Handle,Agri,156.0,547.0,85332.0,0,0.0,85332.0
44824.0,Vijaya Bhaskara Iron & Hardware Co.,Vijayawada,Krishna,Sickles 102 P V C,Agri,120.0,129.0,15480.0,0,0.0,15480.0
44824.0,Vijaya Bhaskara Iron & Hardware Co.,Vijayawada,Krishna,Shovels S Q 4 Light Weight ( Steel Handle),Agri,12.0,492.0,5904.0,0,0.0,5904.0
44824.0,Vijaya Bhaskara Iron & Hardware Co.,Vijayawada,Krishna,Hoe Fork with 12" Handle,Garden Tools,20.0,143.0,2860.0,0,0.0,2860.0
44824.0,Vijaya Bhaskara Iron & Hardware Co.,Vijayawada,Krishna,Hoe Trowel with 12" Handle,Garden Tools,20.0,143.0,2860.0,0,0.0,2860.0
44824.0,Sree Leela Krishna Tractor Spares,Kandukur,Prakasam,Cultivator Shovel 8 C S 3 L,Agri Consumables,81.0,142.0,11502.0,18,2070.3599999999997,13572.36
44824.0,Sri Subrahmanyeswara Enterprises,Chintalapudi,West Godavari,Sickles 102 P V C,Agri,200.0,129.0,25800.0,0,0.0,25800.0
44824.0,Sri Subrahmanyeswara Enterprises,Chintalapudi,West Godavari,Cultivator Shovels 8 C S 3,Agri Consumables,45.0,86.0,3870.0,18,696.5999999999999,4566.6
44824.0,Universal Enterprises,Chimakurthy,Prakasam,22mm Crowbars,Agri,18.0,792.0,14256.0,0,0.0,14256.0
44824.0,Universal Enterprises,Chimakurthy,Prakasam,25mm Crowbars,Agri,20.0,955.0,19100.0,0,0.0,19100.0
44824.0,Universal Enterprises,Chimakurthy,Prakasam,29mm Crowbars,Agri,12.0,1158.0,13896.0,0,0.0,13896.0
44824.0,Universal Enterprises,Chimakurthy,Prakasam,32mm Crowbars,Agri,18.0,1454.0,26172.0,0,0.0,26172.0
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.1,Agri,48.0,125.0,6000.0,18,1080.0,7080.0
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.2,Agri,24.0,183.0,4392.0,18,790.56,5182.5599999999995
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.3,Agri,18.0,264.0,4752.0,18,855.3599999999999,5607.36
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.6,Agri,18.0,513.0,9234.0,18,1662.1200000000001,10896.12
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.12,Agri,20.0,1039.0,20780.0,18,3740.3999999999996,24520.4
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.14,Agri,20.0,1195.0,23900.0,18,4302.0,28202.0
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.5,Agri,10.0,434.0,4340.0,18,781.1999999999999,5121.2
44824.0,Universal Enterprises,Chimakurthy,Prakasam,D F S Hammers No.16,Agri,3.0,1350.0,4050.0,18,729.0,4779.0
44824.0,Srinivasa Hardware,Srikalahasti,chittore,22mm Crowbars,Agri,6.0,792.0,4752.0,0,0.0,4752.0
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,Shovels S Q 4 Light Weight ( Steel Handle),Agri,24.0,492.0,11808.0,0,0.0,11808.0
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,29mm Crowbars,Agri,20.0,1158.0,23160.0,0,0.0,23160.0
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,25mm Crowbars,Agri,25.0,955.0,23875.0,0,0.0,23875.0
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,Kudalis 12 C P,Agri,30.0,439.0,13170.0,0,0.0,13170.0
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,Rollcut Secatuer,Garden Tools,20.0,315.0,6300.0,0,0.0,6300.0
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,D F S Hammers No.2.5,Agri,18.0,228.0,4104.0,18,738.72,4842.72
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,D F S Hammers No.4,Agri,12.0,344.0,4128.0,18,743.04,4871.04
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,D F S Hammers No.5,Agri,10.0,434.0,4340.0,18,781.1999999999999,5121.2
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,D F S Hammers No.10,Agri,6.0,866.0,5196.0,18,935.28,6131.28
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,D F S Hammers No.12,Agri,4.0,1039.0,4156.0,18,748.0799999999999,4904.08
44824.0,Sri Hanuman Steels,Proddatur,Cuddapah,D F S Hammers No.16,Agri,3.0,1350.0,4050.0,18,729.0,4779.0
44824.0,Ravi Tools & Hardware,Proddatur,Cuddapah,25mm Crowbars,Agri,15.0,955.0,14325.0,0,0.0,14325.0
44825.0,Sai Ganesh Hardwares,Guntur,Guntur,Cultivator Shovels 8 C S 4 L,Agri Consumables,54.0,142.0,7668.0,18,1380.24,9048.24
44825.0,Durga Kartikeya General Stores,Bhimavaram,West Godavari,25mm Crowbars,Agri,15.0,955.0,14325.0,0,0.0,14325.0
44825.0,Durga Kartikeya General Stores,Bhimavaram,West Godavari,Shovels SQ4 Steel Handle,Agri,72.0,547.0,39384.0,0,0.0,39384.0
44825.0,Bhaskara Family Articles,Palakol,West Godavari,25mm Crowbars,Agri,5.0,955.0,4775.0,0,0.0,4775.0
44825.0,Bhaskara Family Articles,Palakol,West Godavari,Shovels SQ4 Steel Handle,Agri,12.0,547.0,6564.0,0,0.0,6564.0
44825.0,Bhaskara Family Articles,Palakol,West Godavari,Sickles 102 P V C,Agri,20.0,129.0,2580.0,0,0.0,2580.0
44825.0,Bhaskara Family Articles,Palakol,West Godavari,Sickles 105 P V C,Agri,20.0,129.0,2580.0,0,0.0,2580.0
44825.0,Mohan Krishna,Badvel,Cuddapah,Powrah S N M 1.45,Agri,100.0,420.0,42000.0,0,0.0,42000.0
44826.0,Kiran Iron & Hardware Stores,Nellore,Nellore,Sickles 102 P V C,Agri,120.0,129.0,15480.0,0,0.0,15480.0
44826.0,Kiran Iron & Hardware Stores,Nellore,Nellore,Sickles 105 P V C,Agri,80.0,129.0,10320.0,0,0.0,10320.0
44826.0,Kiran Iron & Hardware Stores,Nellore,Nellore,Sickles 102,Agri,60.0,129.0,7740.0,0,0.0,7740.0
44826.0,Kiran Iron & Hardware Stores,Nellore,Nellore,Sickles 105,Agri,40.0,129.0,5160.0,0,0.0,5160.0
44826.0,Kiran Iron & Hardware Stores,Nellore,Nellore,Shovels SQ4 Steel Handle,Agri,24.0,547.0,13128.0,0,0.0,13128.0
44826.0,Kiran Iron & Hardware Stores,Nellore,Nellore,Lopper,Garden Tools,10.0,646.0,6460.0,0,0.0,6460.0
44826.0,Sri Venkateswara Enterprises,Gudivada,Krishna,25mm Crowbars,Agri,10.0,955.0,9550.0,0,0.0,9550.0
44826.0,Sri Gayatri Automobiles,Chilakaluripet,Guntur,Cultivator Shovel 8 C S 3 L,Agri Consumables,54.0,142.0,7668.0,18,1380.24,9048.24
44826.0,Sri Gayatri Automobiles,Chilakaluripet,Guntur,Cultivator Shovels 8 C S 3,Agri Consumables,45.0,86.0,3870.0,18,696.5999999999999,4566.6
44826.0,Sudheer Agencies,Ongole,Prakasam,23mm Crowbars 5 Feet,null,12.0,749.0,8988.0,0,0.0,8988.0
44826.0,Sudheer Agencies,Ongole,Prakasam,Powrah Integrated Agrilite,null,12.0,299.0,3588.0,0,0.0,3588.0
44826.0,Sudheer Agencies,Ongole,Prakasam,Shovels S Q 4 Light Weight ( Steel Handle),Agri,12.0,492.0,5904.0,0,0.0,5904.0
44826.0,Sudheer Agencies,Ongole,Prakasam,Sickles 102 (M),null,20.0,109.0,2180.0,0,0.0,2180.0
44826.0,Sudheer Agencies,Ongole,Prakasam,D F S Hammers No.5,Agri,10.0,434.0,4340.0,18,781.1999999999999,5121.2
44826.0,Madhava Traders,Vijayawada,Krishna,25mm Crowbars,Agri,20.0,955.0,19100.0,0,0.0,19100.0
44826.0,Sri Gayatri Automobiles,Chilakaluripet,Guntur,Ring Spanners 12 x 13,GPHT,10.0,54.74,547.4,18,98.532,645.932
44826.0,Sri Gayatri Automobiles,Chilakaluripet,Guntur,Ring Spanners 16 x 17,GPHT,10.0,84.94,849.4,18,152.892,1002.2919999999999
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 8 x 9,GPHT,20.0,20.76,415.20000000000005,18,74.736,489.93600000000004
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 10 x 11,GPHT,30.0,23.28,698.4000000000001,18,125.71200000000002,824.1120000000001
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 12 x 13,GPHT,30.0,26.43,792.9,18,142.72199999999998,935.622
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 14 x 15,GPHT,20.0,32.09,641.8000000000001,18,115.524,757.3240000000001
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 16 x 17,GPHT,10.0,39.01,390.09999999999997,18,70.218,460.318
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 18 x 19,GPHT,10.0,51.6,516.0,18,92.88,608.88
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 21 x 23,GPHT,10.0,78.65,786.5,18,141.57,928.0699999999999
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D O E Spanners 24 x 26,GPHT,5.0,91.87,459.35,18,82.68299999999999,542.033
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 8 x 9,GPHT,10.0,40.9,409.0,18,73.61999999999999,482.62
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 10 x 11,GPHT,20.0,51.6,1032.0,18,185.76,1217.76
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 12 x 13,GPHT,30.0,54.74,1642.2,18,295.596,1937.796
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 14 x 15,GPHT,20.0,67.33,1346.6,18,242.38799999999998,1588.9879999999998
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 16 x 17,GPHT,10.0,84.94,849.4,18,152.892,1002.2919999999999
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 18 x 19,GPHT,10.0,100.05,1000.5,18,180.09,1180.59
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 21 x 23,GPHT,5.0,144.72,723.6,18,130.248,853.848
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,Ring Spanners 24 x 26,GPHT,5.0,161.71,808.5500000000001,18,145.53900000000002,954.089
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D F S Hammers No.2,Agri,24.0,183.0,4392.0,18,790.56,5182.5599999999995
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D F S Hammers No.2.5,Agri,18.0,228.0,4104.0,18,738.72,4842.72
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,D F S Hammers No.3,Agri,18.0,264.0,4752.0,18,855.3599999999999,5607.36
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,S C H 016,GPHT,10.0,46.56,465.6,18,83.808,549.408
44826.0,Hussain K Enterprises,Chilakaluripet,Guntur,L Socket Handle 12",GPHT,6.0,201.35,1208.1,18,217.45799999999997,1425.558
44826.0,Durga Venkata Krishna Iron & Hardware,Narasaraopet,Guntur,Screw Drivers Two in One 6 x 250,GPHT,100.0,69.84,6984.0,18,1257.12,8241.119999999999
44826.0,Hydro Power,ChimakurthI,Prakasam,32mm Crowbars,Agri,9.0,1454.0,13086.0,0,0.0,13086.0
44826.0,Hydro Power,ChimakurthI,Prakasam,Welding Electrodes 2.90 x 350,Welding Electrodes,36.0,236.58,8516.880000000001,18,1533.0384000000001,10049.9184
44826.0,S L V Enterprises,Kakinada,East Godavari,T Socket Spanner 8 mm,GPHT,10.0,121.44,1214.4,18,218.59199999999998,1432.9920000000002
44826.0,S L V Enterprises,Kakinada,East Godavari,T Socket Spanner 12mm,GPHT,10.0,126.47,1264.7,18,227.646,1492.346
44826.0,S L V Enterprises,Kakinada,East Godavari,T Socket Spanner 14 mm,GPHT,10.0,130.88,1308.8,18,235.584,1544.384
44826.0,S L V Enterprises,Kakinada,East Godavari,S C H 014,GPHT,20.0,46.56,931.2,18,167.616,1098.816
44826.0,S L V Enterprises,Kakinada,East Godavari,S C H 016,GPHT,20.0,46.56,931.2,18,167.616,1098.816
44826.0,S L V Enterprises,Kakinada,East Godavari,S C H 017,GPHT,30.0,49.08,1472.3999999999999,18,265.032,1737.4319999999998
44826.0,S L V Enterprises,Kakinada,East Godavari,S C H 021,GPHT,10.0,56.0,560.0,18,100.8,660.8
44826.0,S L V Enterprises,Kakinada,East Godavari,T Socket Spanner 10mm,GPHT,10.0,123.96,1239.6,18,223.128,1462.7279999999998
44826.0,S L V Enterprises,Kakinada,East Godavari,Combination Pliers 8",GPHT,6.0,217.08,1302.48,18,234.44640000000004,1536.9264
44826.0,S L V Enterprises,Kakinada,East Godavari,D O E Spanners 10 x 11,GPHT,20.0,23.28,465.6,18,83.808,549.408
44826.0,S L V Enterprises,Kakinada,East Godavari,D O E Spanners 12 x 13,GPHT,30.0,26.43,792.9,18,142.72199999999998,935.622
44826.0,S L V Enterprises,Kakinada,East Godavari,D O E Spanners 16 x 17,GPHT,20.0,39.01,780.1999999999999,18,140.436,920.636
44826.0,S L V Enterprises,Kakinada,East Godavari,Ring Spanners 8 x 9,GPHT,20.0,40.9,818.0,18,147.23999999999998,965.24
44826.0,S L V Enterprises,Kakinada,East Godavari,Ring Spanners 10 x 11,GPHT,20.0,51.6,1032.0,18,185.76,1217.76
44826.0,S L V Enterprises,Kakinada,East Godavari,Ring Spanners 12 x 13,GPHT,30.0,54.74,1642.2,18,295.596,1937.796
44826.0,S L V Enterprises,Kakinada,East Godavari,Ring Spanners 14 x 15,GPHT,30.0,67.33,2019.8999999999999,18,363.582,2383.482
44826.0,S L V Enterprises,Kakinada,East Godavari,Ring Spanners 16 x 17,GPHT,20.0,84.94,1698.8,18,305.784,2004.5839999999998
44826.0,S L V Enterprises,Kakinada,East Godavari,Ring Spanners 18 x 19,GPHT,20.0,100.05,2001.0,18,360.18,2361.18
44826.0,S L V Enterprises,Kakinada,East Godavari,Ring Spanners 24 x 27,GPHT,10.0,169.26,1692.6,18,304.66799999999995,1997.2679999999998
44826.0,S L V Enterprises,Kakinada,East Godavari,Combination Spanners 21,GPHT,5.0,93.12,465.6,18,83.808,549.408
44826.0,S L V Enterprises,Kakinada,East Godavari,Combination Spanners 10,GPHT,10.0,27.06,270.59999999999997,18,48.708,319.308
44826.0,S L V Enterprises,Kakinada,East Godavari,Combination Spanners 12,GPHT,10.0,30.83,308.29999999999995,18,55.49399999999999,363.7939999999999
44826.0,Universal Traders,Budavada,Prakasam,D F S Hammers No.2.5,Agri,36.0,228.0,8208.0,18,1477.44,9685.44
44826.0,Universal Traders,Budavada,Prakasam,D F S Hammers No.14,Agri,4.0,1195.0,4780.0,18,860.4,5640.4
44826.0,Universal Traders,Budavada,Prakasam,D F S Hammers No.16,Agri,3.0,1350.0,4050.0,18,729.0,4779.0
44826.0,Ambika Industries,Ongole,Prakasam,Lopper,Garden Tools,10.0,646.0,6460.0,0,0.0,6460.0
44826.0,Ambika Industries,Ongole,Prakasam,Sickles 102 (M),null,60.0,109.0,6540.0,0,0.0,6540.0
44826.0,Ambika Industries,Ongole,Prakasam,Sickles 105,Agri,40.0,109.0,4360.0,0,0.0,4360.0
44826.0,Ambika Industries,Ongole,Prakasam,23mm Crowbars 5 Feet,null,12.0,749.0,8988.0,0,0.0,8988.0
44826.0,Ambika Industries,Ongole,Prakasam,Chisel 29 x 228mm,Chisel,12.0,148.0,1776.0,18,319.68,2095.68
44826.0,Ambika Industries,Ongole,Prakasam,Welding Electrodes 2.90 x 350,Welding Electrodes,36.0,233.05,8389.800000000001,18,1510.164,9899.964000000002
44826.0,Ambika Industries,Ongole,Prakasam,Combination Pliers 8",GPHT,12.0,217.08,2604.96,18,468.8928000000001,3073.8528
44826.0,Tirumala Traders,Narpala,Ananthapur,Adjustable Wrenches 8",GPHT,6.0,194.43,1166.58,18,209.9844,1376.5644
44826.0,Tirumala Traders,Narpala,Ananthapur,Adjustable Wrenches 10",GPHT,6.0,267.42,1604.52,18,288.8136,1893.3336
44826.0,Tirumala Traders,Narpala,Ananthapur,Adjustable Wrenches 12",GPHT,6.0,355.51,2133.06,18,383.95079999999996,2517.0108
44826.0,Tirumala Traders,Narpala,Ananthapur,Stillson Pipe Wrenches 8",GPHT,10.0,130.88,1308.8,18,235.584,1544.384
44826.0,Tirumala Traders,Narpala,Ananthapur,Stillson Pipe Wrenches 10",GPHT,6.0,191.91,1151.46,18,207.26279999999997,1358.7228
